split,file,source_identity,instances,near_duplicate_of_train,near_duplicate_of_valid
train,blast-52-_jpg.rf.1d41cea3c735c2cda8aefbceeee611cd.jpg,blast-52-_jpg,7,,
train,blast-53-_jpg.rf.2ab89fd5ef1d35aab91333c33b0aa8ef.jpg,blast-53-_jpg,4,,
train,blast-53-_jpg.rf.3311d1ca873e6252365ebd578f4c0b10.jpg,blast-53-_jpg,4,,
train,blast-53-_jpg.rf.91024f5c25288dff27f0aebeb18e4d6b.jpg,blast-53-_jpg,4,,
train,blast-54-_JPG.rf.1f615d5d7cbcbf6629fe7909518948f9.jpg,blast-54-_JPG,3,,
train,blast-54-_JPG.rf.7fc7b94e2132fcd623d8577e82d73276.jpg,blast-54-_JPG,3,,
train,blast-54-_JPG.rf.ab87c004cc083e34baa1edaaa2ad2674.jpg,blast-54-_JPG,3,,
train,blast-55-_jpg.rf.0e4994b93a0cf840df0ccd50270bfe9f.jpg,blast-55-_jpg,3,,
train,blast-55-_jpg.rf.1727a3ce3d9b8f8471a703adb24d5361.jpg,blast-55-_jpg,3,,
train,blast-55-_jpg.rf.8f780efd263bebca320a5f141e99d510.jpg,blast-55-_jpg,3,,
train,blast-56-_JPG.rf.3ed6c8b0c917c11ada393fadde0328f2.jpg,blast-56-_JPG,1,,
train,blast-56-_JPG.rf.89fa8a9af2ddd9c3402873747d59ea1e.jpg,blast-56-_JPG,1,,
train,blast-56-_JPG.rf.cee9015b0139efac28f2a0a819a26f58.jpg,blast-56-_JPG,1,,
train,blast-56-_jpg.rf.123263b02f775140659b6ab3b92a8c05.jpg,blast-56-_jpg,10,,
train,blast-56-_jpg.rf.3b5641a8877bb3aa16cdd9d46abb17e9.jpg,blast-56-_jpg,10,,
train,blast-56-_jpg.rf.e77c291c8ae7d90586d292c1d2b322a5.jpg,blast-56-_jpg,10,,
train,blast-58-_JPG.rf.08966abf7d323d6ce59cfa4fdddb13a1.jpg,blast-58-_JPG,3,,
train,blast-58-_JPG.rf.910321ec4f09da24c94e03860c42f95e.jpg,blast-58-_JPG,3,,
train,blast-58-_JPG.rf.a21f96d535306068551afe3a83c62184.jpg,blast-58-_JPG,3,,
train,blast-59-_JPG.rf.28a01461c1ffeaa71a686dd9ce3ec55c.jpg,blast-59-_JPG,1,,
train,blast-59-_JPG.rf.33cfe04a632d2fba3cc519235e517220.jpg,blast-59-_JPG,1,,
train,blast-59-_JPG.rf.c748db859d9cfee02dddbc14a6ba462d.jpg,blast-59-_JPG,1,,
train,blast-59-_jpg.rf.1bcae8c13c97911370b2d8dada53ecd3.jpg,blast-59-_jpg,5,,
train,blast-59-_jpg.rf.4be5e6c95946b52e5466e778d64ba693.jpg,blast-59-_jpg,5,,
train,blast-59-_jpg.rf.d17b9405fb4a856befebc53a6c9655df.jpg,blast-59-_jpg,5,,
train,blast-6-_jpg.rf.695c232cdc7f051399c83319bbbd866d.jpg,blast-6-_jpg,2,,
train,blast-6-_jpg.rf.77e701c15dc8a8b85b0fc051f6bcbf4e.jpg,blast-6-_jpg,2,,
train,blast-6-_jpg.rf.eb894553cd4d4243b9a448a8372297a1.jpg,blast-6-_jpg,2,,
train,blast-60-_JPG.rf.3456d646426f53c0fcf1e377519c20eb.jpg,blast-60-_JPG,1,,
train,blast-60-_JPG.rf.6c4ff20098065e6d056bbcda87fe9d2b.jpg,blast-60-_JPG,1,,
train,blast-60-_JPG.rf.8d583a958748dc4146619ad2cff15063.jpg,blast-60-_JPG,1,,
train,blast-61-_jpg.rf.54f9f2f08097d84a6f3f3756d7101a2c.jpg,blast-61-_jpg,2,,
train,blast-61-_jpg.rf.b8a99e718faa91929e6d354c7d5ef159.jpg,blast-61-_jpg,2,,
train,blast-61-_jpg.rf.d65ecd36833cee2c1960d123981161a7.jpg,blast-61-_jpg,2,,
train,blast-62-_jpg.rf.22f408ec78c9cca8325c12761e72799f.jpg,blast-62-_jpg,3,,
train,blast-62-_jpg.rf.5085568dcad4b7e3a329939cf345b63d.jpg,blast-62-_jpg,6,,
train,blast-62-_jpg.rf.5331ff10d52da7d341ca103af7de3181.jpg,blast-62-_jpg,6,,
train,blast-62-_jpg.rf.7f46e061027a2b83cb1b46b41a166535.jpg,blast-62-_jpg,6,,
train,blast-62-_jpg.rf.d8f1cc90c60b4b13d978cc63b7c32ffe.jpg,blast-62-_jpg,3,,
train,blast-62-_jpg.rf.fbad609cf025712f36b1fcde56142cd2.jpg,blast-62-_jpg,3,,
train,blast-63-_jpg.rf.747b9c4b2f7f904234e6d09ee4840937.jpg,blast-63-_jpg,18,,
train,blast-63-_jpg.rf.dc8c9c16552006a9cb289eb7fa8663ed.jpg,blast-63-_jpg,18,,
train,blast-63-_jpg.rf.f0edfca443d27fe95ebb03ba265936c3.jpg,blast-63-_jpg,18,,
train,blast-64-_jpg.rf.257be84674b73d467efeaf6028048db8.jpg,blast-64-_jpg,17,,
train,blast-64-_jpg.rf.c1dbbf7ff49db50712a351768405b1fc.jpg,blast-64-_jpg,17,,
train,blast-64-_jpg.rf.ddd0e828a32875fecf04e10e7facd06b.jpg,blast-64-_jpg,17,,
train,blast-65-_jpg.rf.5c049ca69d618842633f511cf03e80de.jpg,blast-65-_jpg,5,,
train,blast-65-_jpg.rf.aef7721ee36ba56acfd6d6f248dbe457.jpg,blast-65-_jpg,5,,
train,blast-65-_jpg.rf.d5c7f4e9d773565847470ff5d69e1f57.jpg,blast-65-_jpg,5,,
train,blast-66-_JPG.rf.0721544b9895d8c89374c12e8032cd13.jpg,blast-66-_JPG,1,,
train,blast-66-_JPG.rf.9bcdae56e6ca54452e3473968937ff5a.jpg,blast-66-_JPG,1,,
train,blast-66-_JPG.rf.d3e008b0f0a8b6575ee6a06a1546a47f.jpg,blast-66-_JPG,1,,
train,blast-66-_jpg.rf.5eb82da5c0f76e06dc84690ea7a69f50.jpg,blast-66-_jpg,2,,
train,blast-66-_jpg.rf.966632d67308e8adb946112828640a43.jpg,blast-66-_jpg,2,,
train,blast-66-_jpg.rf.f8ad9521d7e6ad649f689a94f15d7bdc.jpg,blast-66-_jpg,2,,
train,blast-67-_jpg.rf.282be08c29339576d9745e20f276dcd7.jpg,blast-67-_jpg,2,,
train,blast-67-_jpg.rf.96e0a926b2a86bafe3a495e6914d4543.jpg,blast-67-_jpg,2,,
train,blast-67-_jpg.rf.f69ecdf83138f490f5d514da4b2d128f.jpg,blast-67-_jpg,2,,
train,blast-68-_JPG.rf.808bea8648950e0a1bcaf288309b3bbe.jpg,blast-68-_JPG,2,,
train,blast-68-_JPG.rf.98a8f48e7d52604185094a9c20e2994d.jpg,blast-68-_JPG,2,,
train,blast-68-_JPG.rf.da80abd760cd7f70f4dcb34b760306cb.jpg,blast-68-_JPG,2,,
train,blast-68-_jpg.rf.41cfd4d3fb9a1408ecc5b919a7725736.jpg,blast-68-_jpg,3,,
train,blast-68-_jpg.rf.9964322c354203014b2580c8d886b3ef.jpg,blast-68-_jpg,3,,
train,blast-68-_jpg.rf.b85aa84a0224e9199eed0b4615ba9dba.jpg,blast-68-_jpg,3,,
train,blast-70-_JPG.rf.df4dd4125769a4d9ed20a0e4e2d483d2.jpg,blast-70-_JPG,3,,
train,blast-70-_JPG.rf.f0a7d365f226d87c1b3a10d4bed27154.jpg,blast-70-_JPG,3,,
train,blast-70-_JPG.rf.f7db34b18ccec3547a82b717ac46d46d.jpg,blast-70-_JPG,3,,
train,blast-70-_jpg.rf.1178cd327ead60da0e4b80d8f0121237.jpg,blast-70-_jpg,12,,
train,blast-70-_jpg.rf.a78b4acfd288f45a3670d86132ba39c6.jpg,blast-70-_jpg,12,,
train,blast-70-_jpg.rf.ac27b43707e082c9c0ee6429df962b03.jpg,blast-70-_jpg,12,,
train,blast-71-_jpg.rf.1ecf3ed828db2f1b72415cb9598be9b6.jpg,blast-71-_jpg,10,,
train,blast-71-_jpg.rf.8237a818f9b114a1a14acfca2d7964ae.jpg,blast-71-_jpg,10,,
train,blast-71-_jpg.rf.ef1e4bf46a98516f6dc4442abcd54894.jpg,blast-71-_jpg,10,,
train,blast-72-_jpg.rf.098be7079834d0d31b254c5b91e1f678.jpg,blast-72-_jpg,7,,
train,blast-72-_jpg.rf.335187f367eb62cb39c2c75bdbcfafca.jpg,blast-72-_jpg,6,,
train,blast-72-_jpg.rf.42bb5a861bb0646ae30a8de90862f124.jpg,blast-72-_jpg,2,,
train,blast-72-_jpg.rf.72e4189e83ccefd86e7a79ae221307da.jpg,blast-72-_jpg,7,,
train,blast-72-_jpg.rf.b35902ae805496ae5ee11e3e9ede0275.jpg,blast-72-_jpg,2,,
train,blast-72-_jpg.rf.bfa884a41c1130500446a7fed1a59146.jpg,blast-72-_jpg,2,,
train,blast-73-_jpg.rf.0f6f10717f2660a8518348a329168eb8.jpg,blast-73-_jpg,3,,
train,blast-73-_jpg.rf.34afce4eb543c6c66aac17f327f0f6af.jpg,blast-73-_jpg,10,,
train,blast-73-_jpg.rf.9cf5a42001ce7290a9d6d662e087526d.jpg,blast-73-_jpg,3,,
train,blast-73-_jpg.rf.bd7ddc388b66d91e12bdf8729d16e0da.jpg,blast-73-_jpg,10,,
train,blast-73-_jpg.rf.ce7040ec3864585e39f22f21aae88aa3.jpg,blast-73-_jpg,3,,
train,blast-73-_jpg.rf.df66e0609b363bcb5c6f2893485accea.jpg,blast-73-_jpg,10,,
train,blast-74-_jpg.rf.1df6bdadfa24e9d59712bf967ce18112.jpg,blast-74-_jpg,2,,
train,blast-74-_jpg.rf.965654d20c6452b46111e1e21f70f948.jpg,blast-74-_jpg,2,,
train,blast-74-_jpg.rf.a74506fad3b0242f8c14208bcbd7b03c.jpg,blast-74-_jpg,2,,
train,blast-75-_jpg.rf.0abc2f0f90e76e2aacaba723e5622b65.jpg,blast-75-_jpg,5,,
train,blast-75-_jpg.rf.917f3a74b80df4eb7163cc58644b71cf.jpg,blast-75-_jpg,4,,
train,blast-75-_jpg.rf.a8114db7e42a2506133bf46b4edfdb0d.jpg,blast-75-_jpg,5,,
train,blast-75-_jpg.rf.ad4a092f330d723b59aa883f429e996e.jpg,blast-75-_jpg,5,,
train,blast-75-_jpg.rf.dd50f2c0a2a355c124cfa4e981c19871.jpg,blast-75-_jpg,4,,
train,blast-75-_jpg.rf.edec40fdcf1b2e96b5c6dcfc5d22ef90.jpg,blast-75-_jpg,4,,
train,blast-76-_jpg.rf.3ad531844ca633249a47d084eed3f575.jpg,blast-76-_jpg,1,,
train,blast-76-_jpg.rf.669f5589c26cc2e2ffeb0c9a5523adfd.jpg,blast-76-_jpg,1,,
train,blast-76-_jpg.rf.f90934b8be593b2524032d32f5bf3072.jpg,blast-76-_jpg,1,,
train,blast-77-_jpg.rf.01c3e7501b3d085cbfcf58a5d0b0e3d3.jpg,blast-77-_jpg,7,,
train,blast-77-_jpg.rf.7715c4b62ae6098603f81adffa59432b.jpg,blast-77-_jpg,2,,
train,blast-77-_jpg.rf.7edab2bd93ead98a1de0e78ea53343e0.jpg,blast-77-_jpg,7,,
train,blast-77-_jpg.rf.a0650385fee823d7930f0ca052ac0432.jpg,blast-77-_jpg,2,,
train,blast-77-_jpg.rf.b707f367796a4dbfec962b1b210ac146.jpg,blast-77-_jpg,7,,
train,blast-77-_jpg.rf.bb50ad8fadf2a7266bd3763d43ba0a21.jpg,blast-77-_jpg,2,,
train,blast-78-_jpg.rf.4ab27324cd0b93b77b2bba40e3594ded.jpg,blast-78-_jpg,1,,
train,blast-78-_jpg.rf.5969acea9333f2b3d2798bdbd2f34020.jpg,blast-78-_jpg,9,,
train,blast-78-_jpg.rf.8340c897ce97649222a4d864b08a1856.jpg,blast-78-_jpg,9,,
train,blast-78-_jpg.rf.8427c30b8ee4d85825c53042e0b59000.jpg,blast-78-_jpg,1,,
train,blast-78-_jpg.rf.8d48de3010b27bc720fff16117f0ea92.jpg,blast-78-_jpg,8,,
train,blast-78-_jpg.rf.9f4ea5affb457a8754a20c2bff5ff537.jpg,blast-78-_jpg,1,,
train,blast-79-_jpg.rf.0a1d7da43484aa6edf4feebe54de806e.jpg,blast-79-_jpg,5,,
train,blast-79-_jpg.rf.5572c6a888ee731b059fbee0ead79efe.jpg,blast-79-_jpg,5,,
train,blast-79-_jpg.rf.c71e9ec837b236b9622c39de1720a887.jpg,blast-79-_jpg,5,,
train,blast-8-_jpg.rf.a72173cd40a0d4b03f32ad56ea91ca8a.jpg,blast-8-_jpg,5,,
train,blast-8-_jpg.rf.b955f29e9fa9db45ebaa179caf55ed91.jpg,blast-8-_jpg,5,,
train,blast-8-_jpg.rf.d71d5a084ae80e9a98d784fd50fefa82.jpg,blast-8-_jpg,5,,
train,blast-80-_jpg.rf.ae6ab22a9852ad5a03d6eaba8d26fb67.jpg,blast-80-_jpg,17,,
train,blast-80-_jpg.rf.b18948b54e6c5eccefee95e39f001607.jpg,blast-80-_jpg,17,,
train,blast-80-_jpg.rf.ea73c4789cf8dbde1c4f306fed42f7a9.jpg,blast-80-_jpg,17,,
train,blast-81-_jpg.rf.0713215d9e6e3641e66eae65d2b2462b.jpg,blast-81-_jpg,1,,
train,blast-81-_jpg.rf.2e5e0df5c2cdaca4d55663c14148e21f.jpg,blast-81-_jpg,1,,
train,blast-81-_jpg.rf.a37541dde53739c7a414c7006e84ad11.jpg,blast-81-_jpg,11,,
train,blast-81-_jpg.rf.ef55bc8ab6d3a2a4133420e5435d584f.jpg,blast-81-_jpg,1,,
train,blast-81-_jpg.rf.f08f5b12662a548e2e3f22db43b498d7.jpg,blast-81-_jpg,11,,
train,blast-81-_jpg.rf.f59f34abb33a17e2d70a334d52693f4f.jpg,blast-81-_jpg,11,,
train,blast-82-_jpg.rf.39e2fa0226a6a547cd396a4904a9753e.jpg,blast-82-_jpg,28,,
train,blast-82-_jpg.rf.71ff422ebc5a254501f3ffaea136a1d4.jpg,blast-82-_jpg,27,,
train,blast-82-_jpg.rf.dd2dcb0c884a46b14590dc94c51f03a5.jpg,blast-82-_jpg,26,,
train,blast-83-_jpg.rf.544cf584932b86c21702563cb392be94.jpg,blast-83-_jpg,15,,
train,blast-83-_jpg.rf.6b236fc780180203319dc77977f28f6c.jpg,blast-83-_jpg,15,,
train,blast-83-_jpg.rf.edd81f280d322b832b2d7d34bbe1d16c.jpg,blast-83-_jpg,14,,
train,blast-84-_jpg.rf.341b9abc1cbe4f4847da296d80051a45.jpg,blast-84-_jpg,1,,
train,blast-84-_jpg.rf.3b65e255233122f1c66ad72f91a14309.jpg,blast-84-_jpg,5,,
train,blast-84-_jpg.rf.69c08bcd6b497e5c71df6a50e00e26d7.jpg,blast-84-_jpg,4,,
train,blast-84-_jpg.rf.882bcbde0f792ee83fb0b5ba4cd796b3.jpg,blast-84-_jpg,1,,
train,blast-84-_jpg.rf.ed519c1a36faa4461113ef22844fafd9.jpg,blast-84-_jpg,4,,
train,blast-84-_jpg.rf.efece0b63feb3599937936d00592d6de.jpg,blast-84-_jpg,1,,
train,blast-85-_jpg.rf.3d08ed02fcb4ebcb5ae874cd4181e521.jpg,blast-85-_jpg,9,,
train,blast-85-_jpg.rf.70ab2c03490d82ae9632b19b21bf0db9.jpg,blast-85-_jpg,9,,
train,blast-85-_jpg.rf.b82696f08d6ff83de9a6854f3d3571db.jpg,blast-85-_jpg,9,,
train,blast-86-_jpg.rf.2c84ad959cfa11ea0abb6144c4e92c72.jpg,blast-86-_jpg,4,,
train,blast-86-_jpg.rf.54bf8eb08f946b51c6da868d2f56cd0a.jpg,blast-86-_jpg,9,,
train,blast-86-_jpg.rf.6a79f99cdcda973337a90f6e4b41b159.jpg,blast-86-_jpg,4,,
train,blast-86-_jpg.rf.94d260f17c7d665ec3c3c2bd7207237c.jpg,blast-86-_jpg,9,,
train,blast-86-_jpg.rf.af41f8adbb4e7ba570e3ea0d68f0f1c2.jpg,blast-86-_jpg,9,,
train,blast-86-_jpg.rf.e95d10d1a1004000465303d8a333f6bd.jpg,blast-86-_jpg,4,,
train,blast-87-_jpg.rf.0934324762469310100a4244ac6e4f8e.jpg,blast-87-_jpg,19,,
train,blast-87-_jpg.rf.15aced3edf93afbc9ee811152b4dcef2.jpg,blast-87-_jpg,19,,
train,blast-87-_jpg.rf.393349cc92f3cf440bfaf296a8fe808d.jpg,blast-87-_jpg,1,,
train,blast-87-_jpg.rf.75e8ae7b98832a0990266a8a329b440c.jpg,blast-87-_jpg,1,,
train,blast-87-_jpg.rf.7deaccd2d89eadc5d43f3f717600c5e4.jpg,blast-87-_jpg,1,,
train,blast-87-_jpg.rf.d2620f6f28634478a6368ec876477232.jpg,blast-87-_jpg,19,,
train,blast-88-_jpg.rf.048d254e3fa8b96cc04c6311acbdefb8.jpg,blast-88-_jpg,14,,
train,blast-88-_jpg.rf.281a25355e489b67897aa96129f9a974.jpg,blast-88-_jpg,5,,
train,blast-88-_jpg.rf.35278a84e566884e26bdd50e0e259c0f.jpg,blast-88-_jpg,5,,
train,blast-88-_jpg.rf.4bf872795ae32d6ec7fa0ef41586d3f4.jpg,blast-88-_jpg,17,,
train,blast-88-_jpg.rf.80edee663fe75daec117c84903d9d50d.jpg,blast-88-_jpg,17,,
train,blast-88-_jpg.rf.ab931122b005e100e8bd6b87b47ce0f1.jpg,blast-88-_jpg,5,,
train,blast-90-_jpg.rf.02d9db84f2f9a449e71971445fb0727e.jpg,blast-90-_jpg,3,,
train,blast-90-_jpg.rf.47e526702fa87fbf8badb26bc943aa85.jpg,blast-90-_jpg,3,,
train,blast-90-_jpg.rf.4d68c8621d9d9a49ddf46ca1b4fcdddc.jpg,blast-90-_jpg,3,,
train,blast-92-_jpg.rf.29f7fd7ec64d636b5fe3e910eb7cf100.jpg,blast-92-_jpg,4,,
train,blast-92-_jpg.rf.6033e998377c74a0422545199d8b0508.jpg,blast-92-_jpg,4,,
train,blast-92-_jpg.rf.7eabc339e91b758c53039d2882a47811.jpg,blast-92-_jpg,4,,
train,blast-94-_jpg.rf.03efc7f427a87c218bc01dc8178dfa76.jpg,blast-94-_jpg,12,,
train,blast-94-_jpg.rf.38a32fce058bd3c6ecb4d8fa3461e358.jpg,blast-94-_jpg,3,,
train,blast-94-_jpg.rf.4884d3ec4bf3426315cbb23f7791d63d.jpg,blast-94-_jpg,3,,
train,blast-94-_jpg.rf.78bb47e8ede732bb10aaea4b2903b44e.jpg,blast-94-_jpg,3,,
train,blast-94-_jpg.rf.cbdefee61f8aeb20453f8942ae7dd0e1.jpg,blast-94-_jpg,12,,
train,blast-94-_jpg.rf.fd8388bdb636d4d7290d14318da526f7.jpg,blast-94-_jpg,12,,
train,blast-95-_jpg.rf.786f199b64c9ac95c4ee25e7db43fd68.jpg,blast-95-_jpg,3,,
train,blast-95-_jpg.rf.787af3299b9bc53a3edc6f2f066097ec.jpg,blast-95-_jpg,11,,
train,blast-95-_jpg.rf.83ddd0ca43280dfb28a90cda3d64b034.jpg,blast-95-_jpg,11,,
train,blast-95-_jpg.rf.a3c4cb40d784adfe7fcddc60ed7fda46.jpg,blast-95-_jpg,3,,
train,blast-95-_jpg.rf.cbcd03987c9570e4474a8e10147f13c4.jpg,blast-95-_jpg,3,,
train,blast-95-_jpg.rf.def4e3c68192abb10e8e45249f3ad6fe.jpg,blast-95-_jpg,11,,
train,blast-96-_jpg.rf.2225a1956bfdee56596130a23b336727.jpg,blast-96-_jpg,2,,
train,blast-96-_jpg.rf.29115f9d351bce657aac8eb5c1030cd8.jpg,blast-96-_jpg,4,,
train,blast-96-_jpg.rf.5b2e4f389d79e75e49fc0f80f05ec51c.jpg,blast-96-_jpg,4,,
train,blast-96-_jpg.rf.7fd0c5e3bb47c672dc16392446b338a1.jpg,blast-96-_jpg,4,,
train,blast-96-_jpg.rf.c2c21cb80c876fd65572dea1192f58a1.jpg,blast-96-_jpg,2,,
train,blast-96-_jpg.rf.d8fbbb4f1eadb145438fc96680aa5a2e.jpg,blast-96-_jpg,2,,
train,blast-97-_jpg.rf.2b8f772c4902cf0e31993a9032f324d4.jpg,blast-97-_jpg,3,,
train,blast-97-_jpg.rf.2ef35c0b4b1329c67ce8c3dce86f0f4a.jpg,blast-97-_jpg,3,,
train,blast-97-_jpg.rf.401c2055a55cb98595e0eec82459cf00.jpg,blast-97-_jpg,1,,
train,blast-97-_jpg.rf.5cd4d0cd1ad994b2b74ee03a0bf0d0bd.jpg,blast-97-_jpg,1,,
train,blast-97-_jpg.rf.da44564c14bd373973a177ce93065a44.jpg,blast-97-_jpg,1,,
train,blast-97-_jpg.rf.de56ce309470981a26b94a8e6feeac53.jpg,blast-97-_jpg,3,,
train,blast-98-_jpg.rf.773ae948e5d19ab06b7fcfd964bae9d3.jpg,blast-98-_jpg,4,,
train,blast-98-_jpg.rf.96d7a8dfdc2cd3a37a2d19c6cd4236ae.jpg,blast-98-_jpg,4,,
train,blast-98-_jpg.rf.ac3181bfc9e96116425e0426c92edc02.jpg,blast-98-_jpg,4,,
train,blast-99-_jpg.rf.0472a91252e825bba5e1d39a2c7199e1.jpg,blast-99-_jpg,16,,
train,blast-99-_jpg.rf.19f060c4db074d16ccd6aa588b1c44c5.jpg,blast-99-_jpg,16,,
train,blast-99-_jpg.rf.b70a622f8c4cbf1dc6f7afb0138f9dbb.jpg,blast-99-_jpg,16,,
train,brown_spot-10-_jpg.rf.1f10492a72b0ea651b18c4aab022066a.jpg,brown_spot-10-_jpg,2,,
train,brown_spot-10-_jpg.rf.c09862652db0a34479bc5aae7a253fd4.jpg,brown_spot-10-_jpg,2,,
train,brown_spot-10-_jpg.rf.cc7b59c6116078791cdcb666745a5a0b.jpg,brown_spot-10-_jpg,2,,
train,brown_spot-100-_JPG.rf.046fa32588c689ee217da33490c55b09.jpg,brown_spot-100-_JPG,5,,
train,brown_spot-100-_JPG.rf.72e9a6c3c5f0822c346beb9b93fb6aa2.jpg,brown_spot-100-_JPG,5,,
train,brown_spot-100-_JPG.rf.7ef2ca72985230d3c59640eaabb741d8.jpg,brown_spot-100-_JPG,5,,
train,brown_spot-102-_jpg.rf.6c5ddda3211a91cd1b03a0fa05be6ae4.jpg,brown_spot-102-_jpg,3,,
train,brown_spot-102-_jpg.rf.e11dba50f8c569e93e7c090f5e9777c2.jpg,brown_spot-102-_jpg,3,,
train,brown_spot-102-_jpg.rf.ff6248e0a4cee45a75d20532592b4861.jpg,brown_spot-102-_jpg,3,,
train,brown_spot-104-_jpg.rf.303cd635216a8df017485b41cfb35a58.jpg,brown_spot-104-_jpg,4,,
train,brown_spot-104-_jpg.rf.372a1f2381a2d6f3553a49528784a34b.jpg,brown_spot-104-_jpg,4,,
train,brown_spot-104-_jpg.rf.6d18bd70e33d5012053a2ab506dad52a.jpg,brown_spot-104-_jpg,4,,
train,brown_spot-105-_jpg.rf.91376097a6433758a538d79843f786e6.jpg,brown_spot-105-_jpg,1,,
train,brown_spot-105-_jpg.rf.97b1264c98a5e63df54fd8099f86193c.jpg,brown_spot-105-_jpg,1,,
train,brown_spot-105-_jpg.rf.df9c36573d7fe8c0033545db45d887eb.jpg,brown_spot-105-_jpg,1,,
train,brown_spot-106-_jpg.rf.a3b0552a2251e7ed01e54ca080483928.jpg,brown_spot-106-_jpg,2,,
train,brown_spot-106-_jpg.rf.bf8a3b8211c3cbc3970e4f512fadb895.jpg,brown_spot-106-_jpg,2,,
train,brown_spot-106-_jpg.rf.e15103d70074634743d0f2c6a12ab387.jpg,brown_spot-106-_jpg,2,,
train,brown_spot-108-_jpg.rf.85a1bbe699bef30a2c7ea0e28ea2c4ec.jpg,brown_spot-108-_jpg,1,,
train,brown_spot-108-_jpg.rf.dc60af4ea0e067b0227b5119a8fb0cfc.jpg,brown_spot-108-_jpg,1,,
train,brown_spot-108-_jpg.rf.dcf08e7a2e83ede22394242d61cdced8.jpg,brown_spot-108-_jpg,1,,
train,brown_spot-109-_jpg.rf.0583f9d7335190716cc1e07e08019850.jpg,brown_spot-109-_jpg,2,,
train,brown_spot-109-_jpg.rf.a2afae65a0d2fe047a567e13425b6063.jpg,brown_spot-109-_jpg,2,,
train,brown_spot-109-_jpg.rf.cc5827934c71f0e774f95f0f76cfbbdb.jpg,brown_spot-109-_jpg,2,,
train,brown_spot-11-_jpg.rf.afaebd6d99ad2e621250dcb2d555ec64.jpg,brown_spot-11-_jpg,50,,
train,brown_spot-11-_jpg.rf.d97f56020542c1822f9cd60939160fda.jpg,brown_spot-11-_jpg,47,,
train,brown_spot-11-_jpg.rf.db401c05f5a0e0bcda7e635981e654bf.jpg,brown_spot-11-_jpg,50,,
train,brown_spot-110-_jpg.rf.533180620d64e256938d375941ca1ad8.jpg,brown_spot-110-_jpg,34,,
train,brown_spot-110-_jpg.rf.92f7c303ee0ac042db4fabfc2fcc820b.jpg,brown_spot-110-_jpg,37,,
train,brown_spot-110-_jpg.rf.e3bd696f89c7c9216b07fc858e4baf54.jpg,brown_spot-110-_jpg,37,,
train,brown_spot-111-_jpg.rf.458c51d39692f168c1119d94ceb6ad39.jpg,brown_spot-111-_jpg,8,,
train,brown_spot-111-_jpg.rf.4efa3bf8d814be9f83a97dc042641338.jpg,brown_spot-111-_jpg,8,,
train,brown_spot-111-_jpg.rf.9f22d2aba6b033e996c3562d686fe0d3.jpg,brown_spot-111-_jpg,8,,
train,brown_spot-112-_jpg.rf.364639284ce12151a74b64dddbf4de46.jpg,brown_spot-112-_jpg,12,,
train,brown_spot-112-_jpg.rf.5c18c27fe805f888b04faf0c792cca62.jpg,brown_spot-112-_jpg,12,,
train,brown_spot-112-_jpg.rf.a48c722e4cf814e749d453b8b40534e1.jpg,brown_spot-112-_jpg,12,,
train,brown_spot-113-_jpg.rf.349aad7c43a69a7b85946cff1883811e.jpg,brown_spot-113-_jpg,8,,
train,brown_spot-113-_jpg.rf.385f7b5510887f8d8ab6ac7fb9900607.jpg,brown_spot-113-_jpg,8,,
train,brown_spot-113-_jpg.rf.7d55045d3716b8fe563fec997d3c54af.jpg,brown_spot-113-_jpg,8,,
train,brown_spot-114-_jpg.rf.14ee991548dd5260ebec00ca6be0604f.jpg,brown_spot-114-_jpg,9,,
train,brown_spot-114-_jpg.rf.7a6aa0d03d4418d1cdf4ea9654dac156.jpg,brown_spot-114-_jpg,9,,
train,brown_spot-114-_jpg.rf.c3b4d1a94de3148184eea391af22067a.jpg,brown_spot-114-_jpg,9,,
train,brown_spot-116-_jpg.rf.19634dde27c1c7d621feccf1163a3ca9.jpg,brown_spot-116-_jpg,5,,
train,brown_spot-116-_jpg.rf.d05bd1d8f45d7012798840855487893b.jpg,brown_spot-116-_jpg,5,,
train,brown_spot-116-_jpg.rf.fd87bd346c1c1e70168900522b05979d.jpg,brown_spot-116-_jpg,5,,
train,brown_spot-12-_jpg.rf.3c85951d9bdc9d46a00353bf1db7b613.jpg,brown_spot-12-_jpg,21,,
train,brown_spot-12-_jpg.rf.3ec84ddc052694da8606aa3740eae632.jpg,brown_spot-12-_jpg,22,,
train,brown_spot-12-_jpg.rf.a5b3de56ff6ded2bb7aa5c798b814760.jpg,brown_spot-12-_jpg,22,,
train,brown_spot-120-_jpg.rf.1ace52b6268fcc831a93d7a368787f25.jpg,brown_spot-120-_jpg,20,,
train,brown_spot-120-_jpg.rf.4616644ab9835449e7c1a280bd21c7c4.jpg,brown_spot-120-_jpg,20,,
train,brown_spot-120-_jpg.rf.62d6dac2b18e42c5fb04fff54d225ff3.jpg,brown_spot-120-_jpg,20,,
train,brown_spot-121-_jpg.rf.2f29e7978a5dfb31421a6c0274c996b5.jpg,brown_spot-121-_jpg,9,,
train,brown_spot-121-_jpg.rf.6086650e1a1e0abc51fc188630a3a35c.jpg,brown_spot-121-_jpg,9,,
train,brown_spot-121-_jpg.rf.c0bb722a8a8b565007bd174b564e8418.jpg,brown_spot-121-_jpg,9,,
